來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
資策會,1,3,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1,,-,-,2,,,,,,,,
資策會,123,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=123,,-,-,1,,,,,,,,
資策會,1234,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1234,,-,-,1,,,,,,,,
工研院,A512002541,耦光量測專用系統,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=DE30AAFF-3C92-44F2-8DBF-11795DEC1A22,,115/06/22,115/07/01,P,,,,,,,,
工研院,A562001664,臺灣醫療科技產業發展歷程影片,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=D56A3F1B-144A-4166-8007-75C93E2992D2,,115/06/22,115/07/02,P,,,,,,,,
資策會,PP26020076,「智慧杆資料應用整合工作坊徵集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26020076,1300000,115/06/23,115/03/17,公告中,,,,,,,,
資策會,PP26060107,「高齡智慧輔療技術服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060107&ord=2,1490000,115/06/22,115/06/25,第2次,,,,,,,,
資策會,PP26060144,「預防醫學主題AI解決方案產業擴展推動與執行」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060144&ord=2,1300000,115/06/23,115/06/25,第2次,,,,,,,,
資策會,PP26060154,「電子資訊產業AI需求分析與推動研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060154&ord=1,500000.0,115/06/22,115/06/29,第1次,,,,,,,,
資策會,PP26060156,「次世代通訊國際組織交流論壇暨成果展示活動」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060156&ord=1,1100000,115/06/22,115/07/01,第1次,,,,,,,,
資策會,PP26060168,「生產交期監管AI Agent實證於光通訊材料製造業之創新應用概念驗證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060168&ord=1,980000,115/06/22,115/06/26,第1次,,,,,,,,
資策會,PP26060174,「中小企業AI智慧化診斷服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060174&ord=1,1450000,115/06/23,115/06/30,第1次,,,,,,,,
資策會,PP26060175,「Nemoclaw生成式AI研討會」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060175&ord=1,450000,115/06/22,115/06/26,第1次,,,,,,,,
資策會,PP26060176,「多資源加速叢集實際部署與資源調度驗證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060176&ord=1,989000,115/06/22,115/06/26,第1次,,,,,,,,
資策會,PP26060177,「旅宿業供應鏈 ESG 數位管理推動暨智慧節能跨域交流實證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060177&ord=1,500000,115/06/23,115/06/29,第1次,,,,,,,,
資策會,PP26060178,「微模型庫保護機制研究與先期驗證POC」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060178&ord=1,800000,115/06/22,115/06/29,第1次,,,,,,,,
資策會,PP26060181,「115年Xensor資通安全健診系統」採購,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060181&ord=1,1235000,115/06/23,115/06/29,第1次,,,,,,,,
